Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","300","Greece","723117","Energy Use (Coal)","6508","Food Retail","2022","2022","TJ","30.25242","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2013","2013","TJ","20205.504","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2014","2014","TJ","19960.776","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2015","2015","TJ","21296.088","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2016","2016","TJ","23104.224","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2017","2017","TJ","22861.203156","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2018","2018","TJ","21155.607","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2019","2019","TJ","21282.56856","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2020","2020","TJ","18547.07976","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2021","2021","TJ","19661.09112","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2022","2022","TJ","20450.77848","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6508","Food Retail","2023","2023","TJ","20450.77848","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2013","2013","TJ","1081.3","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2014","2014","TJ","1077.3","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2015","2015","TJ","1654.7","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2016","2016","TJ","1530.9","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2017","2017","TJ","1677.8121","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2018","2018","TJ","1541.3334","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2019","2019","TJ","1788.1158","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2020","2020","TJ","2056.143","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2021","2021","TJ","2322.7914","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2022","2022","TJ","2166.2467","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2023","2023","TJ","2166.2467","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2013","2013","TJ","24768.264799","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2014","2014","TJ","8750.510204","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2015","2015","TJ","8559.08993","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2016","2016","TJ","10049.888318","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2017","2017","TJ","8080.030554","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2018","2018","TJ","7119.456827","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2019","2019","TJ","8859.87877","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2020","2020","TJ","6295.032","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2021","2021","TJ","6378.8256","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2022","2022","TJ","5969.3508","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","300","Greece","723118","Energy Use (Electricity)","6505","Food Household Consumption","2023","2023","TJ","5969.3508","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2013","2013","TJ","9356","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2014","2014","TJ","9931","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2015","2015","TJ","10037","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2016","2016","TJ","11192","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2017","2017","TJ","12071.46","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2018","2018","TJ","12969.828","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2019","2019","TJ","13902.075","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2020","2020","TJ","14820.789","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2021","2021","TJ","14316.31","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2022","2022","TJ","13941.035","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2023","2023","TJ","13941.035","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723117","Energy Use (Coal)","6507","Food Processing","2013","2013","TJ","1596.128","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723117","Energy Use (Coal)","6507","Food Processing","2014","2014","TJ","1641.184","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723117","Energy Use (Coal)","6507","Food Processing","2015","2015","TJ","1698.675","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723117","Energy Use (Coal)","6507","Food Processing","2016","2016","TJ","1577.125","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723117","Energy Use (Coal)","6507","Food Processing","2017","2017","TJ","1673.87416","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723117","Energy Use (Coal)","6507","Food Processing","2018","2018","TJ","1435.351904","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","372","Ireland","723118","Energy Use (Electricity)","6507","Food Processing","2013","2013","TJ","5842.8","E","Estimated value"
